"event_quantile","event_threshold_value","probability_cutoff","classification_draws_used","n_obs_total","n_obs_mean_per_fold","actual_positive_share","predicted_positive_share","tp_total","tn_total","fp_total","fn_total","tp_mean_per_fold","tn_mean_per_fold","fp_mean_per_fold","fn_mean_per_fold","accuracy_mean","accuracy_se","accuracy_rel_to_gaussian","accuracy_delta_to_gaussian","precision_mean","precision_se","precision_rel_to_gaussian","precision_delta_to_gaussian","recall_mean","recall_se","recall_rel_to_gaussian","recall_delta_to_gaussian","specificity_mean","specificity_se","specificity_rel_to_gaussian","specificity_delta_to_gaussian","f1_mean","f1_se","f1_rel_to_gaussian","f1_delta_to_gaussian","accuracy_direction","precision_direction","recall_direction","specificity_direction","f1_direction","count_direction","setting","method","knots","thresh","CMAQ","TS","ar2","is_baseline","is_proposed","mrts","setting_orig","source","is_ar2","is_mrts","is_prop","model_lane"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",43,"t",6,75,"yes","no","",TRUE,FALSE,NA,43,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",43,"t",6,75,"yes","no","",TRUE,FALSE,NA,43,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",43,"t",6,75,"yes","no","",TRUE,FALSE,NA,43,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",43,"t",6,75,"yes","no","",TRUE,FALSE,NA,43,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",44,"t",7,75,"yes","no","",TRUE,FALSE,NA,44,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",44,"t",7,75,"yes","no","",TRUE,FALSE,NA,44,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",44,"t",7,75,"yes","no","",TRUE,FALSE,NA,44,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",44,"t",7,75,"yes","no","",TRUE,FALSE,NA,44,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",44,"t",7,75,"yes","no","",TRUE,FALSE,NA,44,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",45,"t",8,75,"yes","no","",TRUE,FALSE,NA,45,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",45,"t",8,75,"yes","no","",TRUE,FALSE,NA,45,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",45,"t",8,75,"yes","no","",TRUE,FALSE,NA,45,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",45,"t",8,75,"yes","no","",TRUE,FALSE,NA,45,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",45,"t",8,75,"yes","no","",TRUE,FALSE,NA,45,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",46,"t",9,75,"yes","no","",TRUE,FALSE,NA,46,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",46,"t",9,75,"yes","no","",TRUE,FALSE,NA,46,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",46,"t",9,75,"yes","no","",TRUE,FALSE,NA,46,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",46,"t",9,75,"yes","no","",TRUE,FALSE,NA,46,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",46,"t",9,75,"yes","no","",TRUE,FALSE,NA,46,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",47,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,47,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",47,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,47,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",47,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,47,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",47,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,47,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",47,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,47,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",48,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,48,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",48,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,48,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",48,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,48,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",48,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,48,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",48,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,48,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",49,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,49,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",49,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,49,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",49,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,49,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",49,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,49,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",49,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,49,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",50,"skew-t",9,85,"yes","no","",FALSE,FALSE,NA,50,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",50,"skew-t",9,85,"yes","no","",FALSE,FALSE,NA,50,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",50,"skew-t",9,85,"yes","no","",FALSE,FALSE,NA,50,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",50,"skew-t",9,85,"yes","no","",FALSE,FALSE,NA,50,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",50,"skew-t",9,85,"yes","no","",FALSE,FALSE,NA,50,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",51,"skew-t",1,0,"yes","yes","",TRUE,FALSE,NA,51,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",51,"skew-t",1,0,"yes","yes","",TRUE,FALSE,NA,51,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",51,"skew-t",1,0,"yes","yes","",TRUE,FALSE,NA,51,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",51,"skew-t",1,0,"yes","yes","",TRUE,FALSE,NA,51,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",51,"skew-t",1,0,"yes","yes","",TRUE,FALSE,NA,51,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",52,"skew-t",1,50,"yes","yes","",TRUE,FALSE,NA,52,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",52,"skew-t",1,50,"yes","yes","",TRUE,FALSE,NA,52,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",52,"skew-t",1,50,"yes","yes","",TRUE,FALSE,NA,52,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",52,"skew-t",1,50,"yes","yes","",TRUE,FALSE,NA,52,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",52,"skew-t",1,50,"yes","yes","",TRUE,FALSE,NA,52,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",53,"t",1,75,"yes","yes","",TRUE,FALSE,NA,53,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",53,"t",1,75,"yes","yes","",TRUE,FALSE,NA,53,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",53,"t",1,75,"yes","yes","",TRUE,FALSE,NA,53,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",53,"t",1,75,"yes","yes","",TRUE,FALSE,NA,53,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",53,"t",1,75,"yes","yes","",TRUE,FALSE,NA,53,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",54,"skew-t",5,0,"yes","yes","",TRUE,FALSE,NA,54,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",54,"skew-t",5,0,"yes","yes","",TRUE,FALSE,NA,54,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",54,"skew-t",5,0,"yes","yes","",TRUE,FALSE,NA,54,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",54,"skew-t",5,0,"yes","yes","",TRUE,FALSE,NA,54,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",54,"skew-t",5,0,"yes","yes","",TRUE,FALSE,NA,54,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
